 # r       w_scrn(r)      v_ch(r)
    0.7408180794E+00    0.4253419490E-02    0.1349678201E+01
    0.7788006345E+00   -0.1532476225E-01    0.1283918596E+01
    0.8187305969E+00   -0.3047889888E-01    0.1221340837E+01
    0.8607078123E+00   -0.4162058939E-01    0.1161799058E+01
    0.9048372455E+00   -0.4917797400E-01    0.1105151316E+01
    0.9512292431E+00   -0.5358017998E-01    0.1051260386E+01
    0.9999998093E+00   -0.5525747517E-01    0.9999942623E+00
    0.1051270896E+01   -0.5462901557E-01    0.9512264161E+00
    0.1105170707E+01   -0.5210112000E-01    0.9048358828E+00
    0.1161834021E+01   -0.4805858124E-01    0.8607072255E+00
    0.1221402525E+01   -0.4286240914E-01    0.8187304152E+00
    0.1284025172E+01   -0.3684489374E-01    0.7788006611E+00
    0.1349858550E+01   -0.3030748552E-01    0.7408182109E+00
    0.1419067278E+01   -0.2351921533E-01    0.7046881378E+00
    0.1491824413E+01   -0.1671544372E-01    0.6703201234E+00
    0.1568311886E+01   -0.1009876360E-01    0.6376282431E+00
    0.1648720956E+01   -0.3838720436E-02    0.6065307572E+00
    0.1733252687E+01    0.1925688344E-02    0.5769499094E+00
    0.1822118453E+01    0.7085262342E-02    0.5488117341E+00
    0.1915540464E+01    0.1155785116E-01    0.5220458724E+00
    0.2013752323E+01    0.1528619689E-01    0.4965853963E+00
    0.2116999613E+01    0.1823616015E-01    0.4723666417E+00
    0.2225540504E+01    0.2034436631E-01    0.4493290493E+00
    0.2339646406E+01    0.2166299383E-01    0.4274150134E+00
    0.2459602642E+01    0.2225854075E-01    0.4065697374E+00
    0.2585709166E+01    0.2221048559E-01    0.3867410974E+00
    0.2718281310E+01    0.2160960306E-01    0.3678795116E+00
