 # r       w_scrn(r)      v_ch(r)
    0.3166367090E+00    0.1308466285E+01    0.3065467533E+01
    0.3328710202E+00    0.1187811743E+01    0.2932186713E+01
    0.3499376824E+00    0.1072083298E+01    0.2802400252E+01
    0.3678793710E+00    0.9616678585E+00    0.2676368513E+01
    0.3867409497E+00    0.8569196992E+00    0.2554304767E+01
    0.4065695822E+00    0.7581244438E+00    0.2436374788E+01
    0.4274148504E+00    0.6655301438E+00    0.2322697654E+01
    0.4493288784E+00    0.5793102389E+00    0.2213347663E+01
    0.4723664626E+00    0.4995981652E+00    0.2108357228E+01
    0.4965852091E+00    0.4264500245E+00    0.2007720585E+01
    0.5220456772E+00    0.3598823408E+00    0.1911398099E+01
    0.5488115314E+00    0.2998357183E+00    0.1819320967E+01
    0.5769497003E+00    0.2462132162E+00    0.1731396072E+01
    0.6065305440E+00    0.1988463686E+00    0.1647510806E+01
    0.6376280300E+00    0.1575335403E+00    0.1567537671E+01
    0.6703199182E+00    0.1220099471E+00    0.1491338508E+01
    0.7046879553E+00    0.9198333597E-01    0.1418768261E+01
    0.7408180794E+00    0.6710950531E-01    0.1349678201E+01
    0.7788006345E+00    0.4702498271E-01    0.1283918596E+01
    0.8187305969E+00    0.3132888640E-01    0.1221340837E+01
    0.8607078123E+00    0.1961048284E-01    0.1161799058E+01
    0.9048372455E+00    0.1143774750E-01    0.1105151316E+01
    0.9512292431E+00    0.6379815237E-02    0.1051260386E+01
    0.9999998093E+00    0.4001340758E-02    0.9999942623E+00
    0.1051270896E+01    0.3878652458E-02    0.9512264161E+00
    0.1105170707E+01    0.5598921607E-02    0.9048358828E+00
    0.1161834021E+01    0.8770449741E-02    0.8607072255E+00
    0.1221402525E+01    0.1302474612E-01    0.8187304152E+00
    0.1284025172E+01    0.1802125781E-01    0.7788006611E+00
    0.1349858550E+01    0.2345115163E-01    0.7408182109E+00
    0.1419067278E+01    0.2903762460E-01    0.7046881378E+00
    0.1491824413E+01    0.3453978396E-01    0.6703201234E+00
    0.1568311886E+01    0.3975031402E-01    0.6376282431E+00
    0.1648720956E+01    0.4449855186E-01    0.6065307572E+00
    0.1733252687E+01    0.4864677906E-01    0.5769499094E+00
    0.1822118453E+01    0.5209133491E-01    0.5488117341E+00
    0.1915540464E+01    0.5476010639E-01    0.5220458724E+00
    0.2013752323E+01    0.5660932990E-01    0.4965853963E+00
    0.2116999613E+01    0.5762163179E-01    0.4723666417E+00
    0.2225540504E+01    0.5788381612E-01    0.4493290493E+00
    0.2339646406E+01    0.5742973302E-01    0.4274150134E+00
    0.2459602642E+01    0.5631626873E-01    0.4065697374E+00
    0.2585709166E+01    0.5462126399E-01    0.3867410974E+00
    0.2718281310E+01    0.5244044211E-01    0.3678795116E+00
