 # r       w_scrn(r)      v_ch(r)
    0.6409332224E-02    0.5734916102E+01    0.7642512325E+01
    0.6737945714E-02    0.5733685306E+01    0.7641259433E+01
    0.7083407578E-02    0.5732330739E+01    0.7639880549E+01
    0.7446581651E-02    0.5730840259E+01    0.7638363314E+01
    0.7828376056E-02    0.5729200582E+01    0.7636694204E+01
    0.8229745479E-02    0.5727397179E+01    0.7634858430E+01
    0.8651693553E-02    0.5725414172E+01    0.7632839829E+01
    0.9095275367E-02    0.5723234215E+01    0.7630620745E+01
    0.9561600107E-02    0.5720838372E+01    0.7628181903E+01
    0.1005183383E-01    0.5718205988E+01    0.7625502275E+01
    0.1056720237E-01    0.5715314540E+01    0.7622558937E+01
    0.1110899442E-01    0.5712139493E+01    0.7619326915E+01
    0.1167856474E-01    0.5708654139E+01    0.7615779020E+01
    0.1227733756E-01    0.5704829425E+01    0.7611885680E+01
    0.1290681012E-01    0.5700633777E+01    0.7607614758E+01
    0.1356855642E-01    0.5696032914E+01    0.7602931355E+01
    0.1426423119E-01    0.5690989643E+01    0.7597797616E+01
    0.1499557396E-01    0.5685463665E+01    0.7592172520E+01
    0.1576441348E-01    0.5679411348E+01    0.7586011656E+01
    0.1657267224E-01    0.5672785521E+01    0.7579267006E+01
    0.1742237132E-01    0.5665535229E+01    0.7571886711E+01
    0.1831563540E-01    0.5657605521E+01    0.7563814831E+01
    0.1925469810E-01    0.5648937193E+01    0.7554991112E+01
    0.2024190758E-01    0.5639466576E+01    0.7545350742E+01
    0.2127973238E-01    0.5629125278E+01    0.7534824116E+01
    0.2237076759E-01    0.5617839978E+01    0.7523336598E+01
    0.2351774137E-01    0.5605532181E+01    0.7510808301E+01
    0.2472352175E-01    0.5592118035E+01    0.7497153872E+01
    0.2599112382E-01    0.5577508113E+01    0.7482282300E+01
    0.2732371724E-01    0.5561607275E+01    0.7466096740E+01
    0.2872463418E-01    0.5544314494E+01    0.7448494378E+01
    0.3019737766E-01    0.5525522792E+01    0.7429366319E+01
    0.3174563032E-01    0.5505119140E+01    0.7408597534E+01
    0.3337326359E-01    0.5482984492E+01    0.7386066846E+01
    0.3508434741E-01    0.5458993802E+01    0.7361646989E+01
    0.3688316037E-01    0.5433016188E+01    0.7335204737E+01
    0.3877420044E-01    0.5404915105E+01    0.7306601115E+01
    0.4076219620E-01    0.5374548689E+01    0.7275691705E+01
    0.4285211869E-01    0.5341770128E+01    0.7242327066E+01
    0.4504919380E-01    0.5306428228E+01    0.7206353262E+01
    0.4735891536E-01    0.5268368042E+01    0.7167612536E+01
    0.4978705887E-01    0.5227431702E+01    0.7125944116E+01
    0.5233969597E-01    0.5183459358E+01    0.7081185187E+01
    0.5502320956E-01    0.5136290310E+01    0.7033172017E+01
    0.5784430984E-01    0.5085764323E+01    0.6981741275E+01
    0.6081005103E-01    0.5031723076E+01    0.6926731515E+01
    0.6392784901E-01    0.4974011900E+01    0.6867984862E+01
    0.6720549992E-01    0.4912481546E+01    0.6805348875E+01
    0.7065119958E-01    0.4846990387E+01    0.6738678599E+01
    0.7427356405E-01    0.4777406454E+01    0.6667838802E+01
    0.7808165111E-01    0.4703610121E+01    0.6592706366E+01
    0.8208498297E-01    0.4625496328E+01    0.6513172829E+01
    0.8629357004E-01    0.4542977725E+01    0.6429147047E+01
    0.9071793599E-01    0.4455986926E+01    0.6340557938E+01
    0.9536914403E-01    0.4364480061E+01    0.6247357274E+01
    0.1002588246E+00    0.4268438835E+01    0.6149522455E+01
    0.1053992045E+00    0.4167874385E+01    0.6047059233E+01
    0.1108031372E+00    0.4062828831E+01    0.5940004291E+01
    0.1164841356E+00    0.3953379307E+01    0.5828427623E+01
    0.1224564049E+00    0.3839638623E+01    0.5712434630E+01
    0.1287348790E+00    0.3721759289E+01    0.5592167846E+01
    0.1353352574E+00    0.3599932828E+01    0.5467808216E+01
    0.1422740444E+00    0.3474393640E+01    0.5339575827E+01
    0.1495685907E+00    0.3345416506E+01    0.5207730035E+01
    0.1572371363E+00    0.3213320108E+01    0.5072568887E+01
    0.1652988567E+00    0.3078462250E+01    0.4934427805E+01
    0.1737739103E+00    0.2941243001E+01    0.4793677461E+01
    0.1826834892E+00    0.2802097278E+01    0.4650720839E+01
    0.1920498720E+00    0.2661497599E+01    0.4505989474E+01
    0.2018964795E+00    0.2519943746E+01    0.4359938889E+01
    0.2122479333E+00    0.2377965436E+01    0.4213043303E+01
    0.2231301176E+00    0.2236109028E+01    0.4065789681E+01
    0.2345702434E+00    0.2094940426E+01    0.3918671263E+01
    0.2465969169E+00    0.1955028934E+01    0.3772180713E+01
    0.2592402112E+00    0.1816951132E+01    0.3626803061E+01
    0.2725317411E+00    0.1681272237E+01    0.3483008652E+01
    0.2865047422E+00    0.1548551546E+01    0.3341246304E+01
    0.3011941545E+00    0.1419321747E+01    0.3201936884E+01
    0.3166367090E+00    0.1294096875E+01    0.3065467534E+01
    0.3328710202E+00    0.1173350167E+01    0.2932186713E+01
    0.3499376824E+00    0.1057524946E+01    0.2802400252E+01
    0.3678793710E+00    0.9470115446E+00    0.2676368514E+01
    0.3867409497E+00    0.8421617379E+00    0.2554304768E+01
    0.4065695822E+00    0.7432652914E+00    0.2436374789E+01
    0.4274148504E+00    0.6505675736E+00    0.2322697655E+01
    0.4493288784E+00    0.5642462114E+00    0.2213347664E+01
    0.4723664626E+00    0.4844317568E+00    0.2108357229E+01
    0.4965852091E+00    0.4111850159E+00    0.2007720585E+01
    0.5220456772E+00    0.3445195162E+00    0.1911398100E+01
    0.5488115314E+00    0.2843802230E+00    0.1819320968E+01
    0.5769497003E+00    0.2306672202E+00    0.1731396073E+01
    0.6065305440E+00    0.1832166615E+00    0.1647510807E+01
    0.6376280300E+00    0.1418241454E+00    0.1567537671E+01
    0.6703199182E+00    0.1062289613E+00    0.1491338509E+01
    0.7046879553E+00    0.7613666685E-01    0.1418768262E+01
    0.7408180794E+00    0.5120737447E-01    0.1349678202E+01
    0.7788006345E+00    0.3107626989E-01    0.1283918597E+01
    0.8187305969E+00    0.1534654104E-01    0.1221340838E+01
    0.8607078123E+00    0.3607461318E-02    0.1161799059E+01
    0.9048372455E+00   -0.4568346550E-02    0.1105151317E+01
    0.9512292431E+00   -0.9610247879E-02    0.1051260387E+01
    0.9999998093E+00   -0.1194856064E-01    0.9999942629E+00
    0.1051270896E+01   -0.1200368478E-01    0.9512264166E+00
    0.1105170707E+01   -0.1018265834E-01    0.9048358834E+00
    0.1161834021E+01   -0.6872500948E-02    0.8607072260E+00
    0.1221402525E+01   -0.2435436494E-02    0.8187304157E+00
    0.1284025172E+01    0.2793640981E-02    0.7788006616E+00
    0.1349858550E+01    0.8511967147E-02    0.7408182115E+00
    0.1419067278E+01    0.1444811496E-01    0.7046881383E+00
    0.1491824413E+01    0.2036621649E-01    0.6703201240E+00
    0.1568311886E+01    0.2606261423E-01    0.6376282437E+00
    0.1648720956E+01    0.3136898423E-01    0.6065307578E+00
    0.1733252687E+01    0.3614818086E-01    0.5769499099E+00
    0.1822118453E+01    0.4029604927E-01    0.5488117347E+00
    0.1915540464E+01    0.4373718129E-01    0.5220458730E+00
    0.2013752323E+01    0.4642505246E-01    0.4965853968E+00
    0.2116999613E+01    0.4833920196E-01    0.4723666422E+00
    0.2225540504E+01    0.4948230004E-01    0.4493290499E+00
    0.2339646406E+01    0.4989372402E-01    0.4274150139E+00
    0.2459602642E+01    0.4961946559E-01    0.4065697379E+00
    0.2585709166E+01    0.4872437328E-01    0.3867410980E+00
    0.2718281310E+01    0.4729020415E-01    0.3678795121E+00
    0.2857650573E+01    0.4541280010E-01    0.3499378166E+00
