 # r       w_scrn(r)      v_ch(r)
    0.3508434741E-01    0.5402733952E+01    0.7361646988E+01
    0.3688316037E-01    0.5376723791E+01    0.7335204737E+01
    0.3877420044E-01    0.5348587521E+01    0.7306601114E+01
    0.4076219620E-01    0.5318183121E+01    0.7275691705E+01
    0.4285211869E-01    0.5285363590E+01    0.7242327065E+01
    0.4504919380E-01    0.5249977572E+01    0.7206353261E+01
    0.4735891536E-01    0.5211869925E+01    0.7167612535E+01
    0.4978705887E-01    0.5170882614E+01    0.7125944116E+01
    0.5233969597E-01    0.5126855595E+01    0.7081185186E+01
    0.5502320956E-01    0.5079628008E+01    0.7033172016E+01
    0.5784430984E-01    0.5029039430E+01    0.6981741274E+01
    0.6081005103E-01    0.4974931394E+01    0.6926731515E+01
    0.6392784901E-01    0.4917149068E+01    0.6867984862E+01
    0.6720549992E-01    0.4855543078E+01    0.6805348874E+01
    0.7065119958E-01    0.4789971673E+01    0.6738678599E+01
    0.7427356405E-01    0.4720302797E+01    0.6667838802E+01
    0.7808165111E-01    0.4646416764E+01    0.6592706365E+01
    0.8208498297E-01    0.4568208478E+01    0.6513172828E+01
    0.8629357004E-01    0.4485590620E+01    0.6429147046E+01
    0.9071793599E-01    0.4398495837E+01    0.6340557938E+01
    0.9536914403E-01    0.4306880422E+01    0.6247357273E+01
    0.1002588246E+00    0.4210726197E+01    0.6149522455E+01
    0.1053992045E+00    0.4110044627E+01    0.6047059233E+01
    0.1108031372E+00    0.4004878070E+01    0.5940004291E+01
    0.1164841356E+00    0.3895304208E+01    0.5828427622E+01
    0.1224564049E+00    0.3781436211E+01    0.5712434629E+01
    0.1287348790E+00    0.3663427402E+01    0.5592167846E+01
    0.1353352574E+00    0.3541469837E+01    0.5467808215E+01
    0.1422740444E+00    0.3415799068E+01    0.5339575826E+01
    0.1495685907E+00    0.3286690556E+01    0.5207730034E+01
    0.1572371363E+00    0.3154464518E+01    0.5072568887E+01
    0.1652988567E+00    0.3019479658E+01    0.4934427804E+01
    0.1737739103E+00    0.2882138042E+01    0.4793677460E+01
    0.1826834892E+00    0.2742875622E+01    0.4650720839E+01
    0.1920498720E+00    0.2602167404E+01    0.4505989473E+01
    0.2018964795E+00    0.2460514433E+01    0.4359938889E+01
    0.2122479333E+00    0.2318449464E+01    0.4213043302E+01
    0.2231301176E+00    0.2176520167E+01    0.4065789680E+01
    0.2345702434E+00    0.2035296020E+01    0.3918671263E+01
    0.2465969169E+00    0.1895347774E+01    0.3772180712E+01
    0.2592402112E+00    0.1757256121E+01    0.3626803060E+01
    0.2725317411E+00    0.1621587531E+01    0.3483008652E+01
    0.2865047422E+00    0.1488905853E+01    0.3341246303E+01
    0.3011941545E+00    0.1359744922E+01    0.3201936884E+01
    0.3166367090E+00    0.1234623654E+01    0.3065467533E+01
    0.3328710202E+00    0.1114015808E+01    0.2932186713E+01
    0.3499376824E+00    0.9983697059E+00    0.2802400252E+01
    0.3678793710E+00    0.8880757125E+00    0.2676368513E+01
    0.3867409497E+00    0.7834904725E+00    0.2554304767E+01
    0.4065695822E+00    0.6849026147E+00    0.2436374788E+01
    0.4274148504E+00    0.5925619594E+00    0.2322697654E+01
    0.4493288784E+00    0.5066441466E+00    0.2213347663E+01
    0.4723664626E+00    0.4272834344E+00    0.2108357228E+01
    0.4965852091E+00    0.3545371015E+00    0.2007720585E+01
    0.5220456772E+00    0.2884214153E+00    0.1911398099E+01
    0.5488115314E+00    0.2288769448E+00    0.1819320967E+01
    0.5769497003E+00    0.1758053008E+00    0.1731396072E+01
    0.6065305440E+00    0.1290368821E+00    0.1647510806E+01
    0.6376280300E+00    0.8836768011E-01    0.1567537671E+01
    0.6703199182E+00    0.5353091299E-01    0.1491338508E+01
    0.7046879553E+00    0.2423139706E-01    0.1418768261E+01
    0.7408180794E+00    0.1226646828E-03    0.1349678201E+01
    0.7788006345E+00   -0.1916152346E-01    0.1283918596E+01
    0.8187305969E+00   -0.3402396472E-01    0.1221340837E+01
    0.8607078123E+00   -0.4487731718E-01    0.1161799058E+01
    0.9048372455E+00   -0.5215442960E-01    0.1105151316E+01
    0.9512292431E+00   -0.5628655734E-01    0.1051260386E+01
    0.9999998093E+00   -0.5770831961E-01    0.9999942623E+00
    0.1051270896E+01   -0.5684191434E-01    0.9512264161E+00
    0.1105170707E+01   -0.5409770776E-01    0.9048358828E+00
    0.1161834021E+01   -0.4986411265E-01    0.8607072255E+00
    0.1221402525E+01   -0.4450570605E-01    0.8187304152E+00
    0.1284025172E+01   -0.3835849769E-01    0.7788006611E+00
    0.1349858550E+01   -0.3172670838E-01    0.7408182109E+00
    0.1419067278E+01   -0.2488238006E-01    0.7046881378E+00
    0.1491824413E+01   -0.1806211124E-01    0.6703201234E+00
    0.1568311886E+01   -0.1146933435E-01    0.6376282431E+00
    0.1648720956E+01   -0.5271768003E-02    0.6065307572E+00
    0.1733252687E+01    0.3948014842E-03    0.5769499094E+00
    0.1822118453E+01    0.5427681188E-02    0.5488117341E+00
    0.1915540464E+01    0.9754167603E-02    0.5220458724E+00
    0.2013752323E+01    0.1332980531E-01    0.4965853963E+00
    0.2116999613E+01    0.1613683035E-01    0.4723666417E+00
    0.2225540504E+01    0.1811137904E-01    0.4493290493E+00
    0.2339646406E+01    0.1932149077E-01    0.4274150134E+00
    0.2459602642E+01    0.1984802729E-01    0.4065697374E+00
    0.2585709166E+01    0.1978306193E-01    0.3867410974E+00
    0.2718281310E+01    0.1922784244E-01    0.3678795116E+00
