 # r       w_scrn(r)      v_ch(r)
    0.2018964795E+00    0.2552999945E+01    0.4359938889E+01
    0.2122479333E+00    0.2411098841E+01    0.4213043302E+01
    0.2231301176E+00    0.2269320151E+01    0.4065789680E+01
    0.2345702434E+00    0.2128223475E+01    0.3918671263E+01
    0.2465969169E+00    0.1988383198E+01    0.3772180712E+01
    0.2592402112E+00    0.1850368430E+01    0.3626803060E+01
    0.2725317411E+00    0.1714750427E+01    0.3483008652E+01
    0.2865047422E+00    0.1582079670E+01    0.3341246303E+01
    0.3011941545E+00    0.1452896022E+01    0.3201936884E+01
    0.3166367090E+00    0.1327703511E+01    0.3065467533E+01
    0.3328710202E+00    0.1206983688E+01    0.2932186713E+01
    0.3499376824E+00    0.1091168598E+01    0.2802400252E+01
    0.3678793710E+00    0.9806581743E+00    0.2676368513E+01
    0.3867409497E+00    0.8757920500E+00    0.2554304767E+01
    0.4065695822E+00    0.7768707026E+00    0.2436374788E+01
    0.4274148504E+00    0.6841265901E+00    0.2322697654E+01
    0.4493288784E+00    0.5977491491E+00    0.2213347663E+01
    0.4723664626E+00    0.5178559544E+00    0.2108357228E+01
    0.4965852091E+00    0.4445202013E+00    0.2007720585E+01
    0.5220456772E+00    0.3777426009E+00    0.1911398099E+01
    0.5488115314E+00    0.3174807927E+00    0.1819320967E+01
    0.5769497003E+00    0.2636230118E+00    0.1731396072E+01
    0.6065305440E+00    0.2160174713E+00    0.1647510806E+01
    0.6376280300E+00    0.1744490004E+00    0.1567537671E+01
    0.6703199182E+00    0.1386678093E+00    0.1491338508E+01
    0.7046879553E+00    0.1083702653E+00    0.1418768261E+01
    0.7408180794E+00    0.8322522904E-01    0.1349678201E+01
    0.7788006345E+00    0.6285999922E-01    0.1283918596E+01
    0.8187305969E+00    0.4688388009E-01    0.1221340837E+01
    0.8607078123E+00    0.3487951574E-01    0.1161799058E+01
    0.9048372455E+00    0.2642231097E-01    0.1105151316E+01
    0.9512292431E+00    0.2107700144E-01    0.1051260386E+01
    0.9999998093E+00    0.1841271029E-01    0.9999942623E+00
    0.1051270896E+01    0.1800355121E-01    0.9512264161E+00
    0.1105170707E+01    0.1943865235E-01    0.9048358828E+00
    0.1161834021E+01    0.2232568348E-01    0.8607072255E+00
    0.1221402525E+01    0.2629601277E-01    0.8187304152E+00
    0.1284025172E+01    0.3100951163E-01    0.7788006611E+00
    0.1349858550E+01    0.3615550753E-01    0.7408182109E+00
    0.1419067278E+01    0.4145791973E-01    0.7046881378E+00
    0.1491824413E+01    0.4667287010E-01    0.6703201234E+00
    0.1568311886E+01    0.5159298573E-01    0.6376282431E+00
    0.1648720956E+01    0.5604358732E-01    0.6065307572E+00
    0.1733252687E+01    0.5988559613E-01    0.5769499094E+00
    0.1822118453E+01    0.6301119884E-01    0.5488117341E+00
    0.1915540464E+01    0.6534457992E-01    0.5220458724E+00
    0.2013752323E+01    0.6683910762E-01    0.4965853963E+00
    0.2116999613E+01    0.6747384215E-01    0.4723666417E+00
    0.2225540504E+01    0.6736868931E-01    0.4493290493E+00
    0.2339646406E+01    0.6654991704E-01    0.4274150134E+00
    0.2459602642E+01    0.6506892728E-01    0.4065697374E+00
    0.2585709166E+01    0.6300007652E-01    0.3867410974E+00
    0.2718281310E+01    0.6043741501E-01    0.3678795116E+00
